location_type,location_number,location,emailAddress,permission_type,permission_value,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001005702_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006362_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006409_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006510_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006539_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006664_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006668_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006682_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006684_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006691_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001006771_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001007149_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001007151_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001007213_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001008123_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001008581_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001008638_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001008702_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001008733_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001009867_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013213_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013214_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013216_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013217_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013218_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013219_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013220_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001013392_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001014589_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001021484_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001023669_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001025548_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001031309_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001031929_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001033326_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001033934_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034225_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034226_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034260_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034261_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034262_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034263_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001034415_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001035174_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001038484_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001045089_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001045107_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001045449_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001045810_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001045811_30_1210,
mba,742,mba742,mba742@abcsupply.com,AD_SOLDTO,0001047002_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005069_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005085_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005094_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005112_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005121_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005123_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005125_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005127_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005155_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005364_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005460_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005462_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005488_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005502_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005562_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005702_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005719_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001005947_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006031_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006203_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006347_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006362_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006409_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006510_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006539_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006664_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006668_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006682_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006684_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006691_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006697_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001006771_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001007094_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001007149_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001007151_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001007213_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001007697_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001007939_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001008123_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001008581_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001008638_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001008701_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001008702_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001008733_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001009260_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001009867_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001010583_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001012543_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013213_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013214_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013216_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013217_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013218_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013219_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013220_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013231_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013392_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001013616_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001014249_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001014589_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001020068_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001021484_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001023167_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001023184_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001023669_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001023728_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025102_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025144_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025197_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025532_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025533_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025539_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025547_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025548_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001025549_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001027252_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001027362_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001027434_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001027474_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001027641_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001030179_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001031177_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001031309_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001031602_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001031642_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001031929_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001032979_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001032980_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033119_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033326_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033527_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033592_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033663_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033748_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033775_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001033934_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034224_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034225_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034226_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034260_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034261_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034262_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034263_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034291_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034345_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034375_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034415_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034455_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034609_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001034657_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001035174_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001035409_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001036542_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001036583_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001036648_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001036720_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001036991_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001037575_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001037982_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001038044_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001038484_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001038564_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001039157_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001042666_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001042718_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001043825_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001043826_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001043837_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001043838_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001043993_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001044675_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045089_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045107_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045124_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045177_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045210_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045211_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045222_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045280_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045449_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045810_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001045811_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001046066_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001046111_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001046883_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047002_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047817_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047818_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047819_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047820_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047821_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047822_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047823_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047824_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047825_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047826_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047827_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047828_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047829_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047830_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047831_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047832_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047834_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047835_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047836_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047837_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047838_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047839_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047840_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047841_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047842_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001047843_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001048094_20_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001048094_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001048098_20_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001048098_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001048098_70_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001101668_30_1210,
mba,743,mba743,mba743@abcsupply.com,AD_SOLDTO,0001103081_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001005095_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001005389_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001005457_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001005712_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001005720_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001006016_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001006537_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007030_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007184_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007214_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007465_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007653_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007960_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001007975_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001008090_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001008097_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001010628_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001012737_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001013962_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001014002_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001018387_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001018442_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001018573_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001019954_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001023135_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001023835_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001025528_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001028669_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001030532_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001030783_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001030909_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001030910_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001031312_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001031425_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001031449_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001031487_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001031530_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001031888_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001032848_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001033123_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001033589_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001033886_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001033900_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001034012_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001034057_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001034472_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001034473_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001034959_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001035407_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001037587_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001039443_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001040883_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001044708_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001045534_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001045795_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047095_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047464_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047700_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047722_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047734_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047735_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047806_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047807_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047851_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047906_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047918_30_1210,
mba,744,mba744,mba744@abcsupply.com,AD_SOLDTO,0001047922_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001005457_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001005720_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001007184_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001007465_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001012737_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001014002_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001019954_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001028669_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001030783_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001031425_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001039443_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001045795_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001047095_30_1210,
mba,745,mba745,mba745@abcsupply.com,AD_SOLDTO,0001047734_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005069_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005085_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005094_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005112_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005121_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005123_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005125_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005127_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005155_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005364_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005460_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005462_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005488_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005502_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005562_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005702_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005719_30_1210,
MBA,943,MBA943,MBA943@ABCSUPPLY.COM,AD_SOLDTO,0001005947_30_1210,
